#doc name topic proportion ...
0	0.html.txt	0	0.9999708746297857	2	1.5195193368773394E-5	1	1.3930176845607337E-5	
1	1.html.txt	0	0.9979421942747639	2	0.001073591706480442	1	9.84214018755667E-4	
2	10.html.txt	1	0.9998256794930253	2	1.3154676089091176E-4	0	4.2773746083893835E-5	
3	11.html.txt	1	0.9998779115453588	2	9.21311039587394E-5	0	2.9957350682529844E-5	
4	2.html.txt	1	0.9999511884169502	2	3.6834482388694257E-5	0	1.197710066105108E-5	
5	3.html.txt	1	0.9998801108911534	2	9.047142076724179E-5	0	2.9417688079421768E-5	
6	4.html.txt	1	0.9806867726378325	2	0.014574260630219672	0	0.0047389667319476785	
7	5.html.txt	1	0.9997321270060552	2	2.021438859667856E-4	0	6.572910797799993E-5	
8	6.html.txt	2	0.9997886537764054	1	1.5601097358005375E-4	0	5.533525001466756E-5	
9	7.html.txt	2	0.9999170355776212	1	6.124244894311984E-5	0	2.1721973435664284E-5	
10	8.html.txt	2	0.9999609395402361	1	2.8833542670366983E-5	0	1.0226917093460989E-5	
11	9.html.txt	2	0.9993555341052837	1	4.7573006020032747E-4	0	1.6873583451596137E-4	
12	Australians_may_choose_to_change_head_of_state_beyond_Queen_Elizabeth_II__Howard$AAA$.html.txt	1	0.9998151912613061	2	1.3946145167548706E-4	0	4.534728701838102E-5	
13	Cities_across_Texas_increase_efforts_to_combat_mosquitos$AAA$.html.txt	2	0.7643488755851533	1	0.2356075904748565	0	4.353393999028906E-5	
14	Fear_and_loathing_on_the_campaign_trail__August_2008$AAA$.html.txt	2	0.7141419743390279	1	0.2857803048119339	0	7.77208490381739E-5	
15	IDA_Ireland_opens_Shanghai_office$AAA$.html.txt	2	0.999714478850072	1	2.107652165264743E-4	0	7.475593340172001E-5	
16	Jimmie_Johnson_wins_seventh_NASCAR_Cup_Series_championship$AAA$.html.txt	2	0.999872741625218	1	9.39392368042636E-5	0	3.331913797771197E-5	
17	Last_of_raisers_of_first_U.S._flag_over_Iwo_Jima_dies$AAA$.html.txt	2	0.5811040640302576	0	0.4187513563122885	1	1.4457965745397149E-4	
